pol_first_name,pol_middle_name,pol_last_name,pol_junior,photo_credit,polra_party,ra_number,pol_nat_id,polra_in_order,polra_number,pol_number,of_number,se_number,race_id,office_id,ra_num_winners,rt_number,rt_party_name,of_description,ot_number,ot_name,se_name,of_scope,race_order,el_date,ra_uncontested,ra_tabulate,st_postal,ra_national_b,ra_runoff_cands,pol_abbrv,incumbent,website,facebook,twitter,instagram,youtube,ballotpedia,currently,previously,sentence,photo_slug,race_to_watch,gg_link,gg_to_watch_link,wnyc_link,why_watch
Karl,,Brabenec,,https://ballotpedia.org/Karl_Brabenec,GOP,,,,,,,,,,,,GOP,,,State Assembly,District 98,L,13430,20160913,FALSE,TRUE,NY,FALSE,FALSE,Brabenc,TRUE,http://brabenec.org/,https://www.facebook.com/KarlBrabenec,,,N/A,https://ballotpedia.org/Karl_Brabenec,"Assembly member, District 98",Supervisor of the Town of Deerpark,Elected in 2014 to the Assembly. Has focused on ethics reform in Albany and cutting taxes. ,,,,,,
John,,Allegro,,https://www.facebook.com/allegro4assembly/photos/a.810522962382265.1073741828.808708682563693/838747736226454/?type=3&theater,GOP,,,,,,,,,,,,GOP,,,State Assembly,District 98,L,13430,20160913,FALSE,TRUE,NY,FALSE,FALSE,Allegro,FALSE,http://allegro4assembly.com/,https://www.facebook.com/allegro4assembly/,,,N/A,,"Manager of Sales Operations, information technology firm ",Technology sector,"Wants to fight against Kiryas Joel annexation, end unfunded education mandates and expand tax cuts for businesses.",,,,,,
James,,Sanders,,"https://ballotpedia.org/James_Sanders,_Jr.",Dem,,,,,,,,,,,,Dem,,,State Senate,District 10,L,3150,20160913,FALSE,TRUE,NY,FALSE,FALSE,Sanders,TRUE,https://www.nysenate.gov/senators/james-sanders-jr/contact,https://www.facebook.com/StateSenatorJamesSandersJr/,https://twitter.com/JSandersNYC,https://www.instagram.com/senator.james.sanders/,https://www.youtube.com/channel/UCUOw1kcVt7J8f1QrWVi47AA,"https://ballotpedia.org/James_Sanders,_Jr.","Senator, New York's 10th District","Council member, New York City's 31st District",Elected to this seat in 2012. Was first African-American chairman of the Economic Development Committee in New York City in the City Council.,,TRUE,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD10,,,
Adrienne,,Adams,,https://twitter.com/adrienneadamsny,Dem,,,,,,,,,,,,Dem,,,State Senate,District 10,L,3150,20160913,FALSE,TRUE,NY,FALSE,FALSE,Adams,FALSE,http://www.aadams4ny.com/,https://www.facebook.com/AdrienneAdams4NY/,https://twitter.com/AdrienneAdamsNY,https://www.instagram.com/adrienneadams4ny/,https://www.youtube.com/channel/UCrjTyns9zg3Ba0S5Taq4xmQ,N/A,"Chair, Community Board 12; corporate training professional; independent educator",,Has focused on education equity and on preventing additional homeless shelters in the district.,,TRUE,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD10,,,Democratic incumbent Senator faces challenger backed by variety of party establishment.
Toby Ann,,Stavisky,,https://ballotpedia.org/Toby_Ann_Stavisky,Dem,,,,,,,,,,,,Dem,,,State Senate,District 16,L,3560,20160913,FALSE,TRUE,NY,FALSE,FALSE,Stavisky,TRUE,https://www.nysenate.gov/senators/toby-ann-stavisky,https://www.facebook.com/toby.stavisky,https://twitter.com/tobystavisky?lang=en,N/A,https://www.youtube.com/channel/UCSzrSVtqYOONZLFpBEfCmzw,https://ballotpedia.org/Toby_Ann_Stavisky,"Senator, 16th District",,"Was the first Queens woman to serve in the State Senate when she was elected in 1999. Has focused on education, immigration, woman's rights and ethics reform. Endorsed by Congressmember Grace Meng.",,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD16,,Repeat contest as Democratic incumbent attempts to hold onto Senate seat.
S.J.,,Jung,,https://ballotpedia.org/S.J._Jung,Dem,,,,,,,,,,,,Dem,,,State Senate,District 16,L,3560,20160913,FALSE,TRUE,NY,FALSE,FALSE,Jung,FALSE,http://www.sj4senate.com/,https://www.facebook.com/SJ4Senate2016/,https://twitter.com/sj4senate,N/A,https://www.youtube.com/channel/UC8nH00y6wEqu_bsPksqdY-A,https://ballotpedia.org/S.J._Jung,International Trade Businessowner,President of the MinKwon Center for Community Action,Recently revealed that he is against same-sex marriage and against abortion unless it threatens the health of the mother. He took 42% of the vote when he ran for this seat in 2014.,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD16,,
Martin,,Dilan,,https://ballotpedia.org/Martin_Malave_Dilan,Dem,,,,,,,,,,,,Dem,,,State Senate,District 18,L,3680,20160913,FALSE,TRUE,NY,FALSE,FALSE,Dilan,TRUE,https://www.nysenate.gov/senators/martin-malave-dilan,https://www.facebook.com/MMDilan/,https://twitter.com/SenatorDilan,N/A,https://www.youtube.com/user/SenMMDilan,https://ballotpedia.org/Martin_Malave_Dilan,"Senator, New York's 18th District","Council member, New York City's 37th District","Elected in 2002. Focuses on tenants rights and transportation. Sponsored Leandra's Law, which makes it a felony to drive a child while intoxicated.",,TRUE,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD18,,,Democratic incumbent faces challenger for Brooklyn Senate seat.
Debbie,,Medina,,https://twitter.com/debbieforsenate,Dem,,,,,,,,,,,,Dem,,,State Senate,District 18,L,3680,20160913,FALSE,TRUE,NY,FALSE,FALSE,Medina,FALSE,http://www.debbiemedina.com/,https://www.facebook.com/debbieforsenate/,https://twitter.com/debbieforsenate,N/A,https://www.youtube.com/channel/UC-nqhvIilG55gpNxpgkwBGQ,https://ballotpedia.org/Debbie_Medina,"Director of Housing Resources, Los Sures/Southside United","Community Organizer, Los Sures/Southside United",Has organized tenants and pushed for NYCHA reform. First Democratic Socialist candidate to run for State Senate in New York.,,TRUE,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD18,,,
Mercedes,,Narcisse,,http://www.mercedesnarcisse.com/wp-content/uploads/2014/10/Mercedes_Narcisse-76.jpg,Dem,,,,,,,,,,,,Dem,,,State Senate,District 19,L,3740,20160913,FALSE,TRUE,NY,FALSE,FALSE,Narcisse,FALSE,http://www.mercedes4brooklyn.com/,https://www.facebook.com/CommitteeToElectMercedesNarcisse/,https://twitter.com/Mercedes4BK,N/A,N/A,N/A,"Registered nurse, businesswoman",CEO of Statewide Medical Supplies,Community leader in Canarsie who previously ran for City Council. Endorsed by Council member Inez Barron.,,,,,,
Roxanne,,Persaud,,https://www.nysenate.gov/senators/roxanne-j-persaud,Dem,,,,,,,,,,,,Dem,,,State Senate,District 19,L,3740,20160913,FALSE,TRUE,NY,FALSE,FALSE,Persaud,TRUE,https://www.nysenate.gov/senators/roxanne-j-persaud,https://www.facebook.com/Senator-Roxanne-Persaud-695017037271489/,https://twitter.com/senatorpersaud,N/A,N/A,https://ballotpedia.org/Roxanne_Persaud,"Senator, New York's 19th District","Assembly member, New York's 59th District",Elected in 2015 to fill seat vacated by John Sampson. Was a higher education adminstrator before being elected to public office.,,,,,,
Velmanette,,Montgomery,,https://www.nysenate.gov/senators/velmanette-montgomery,Dem,,,,,,,,,,,,Dem,,,State Senate,District 25,L,4120,20160913,FALSE,TRUE,NY,FALSE,FALSE,Mntgmr,TRUE,https://www.nysenate.gov/senators/velmanette-montgomery,https://www.facebook.com/NYStateSenatorVelmanetteMontgomery,N/A,N/A,N/A,https://ballotpedia.org/Velmanette_Montgomery,"Senator, New York's 25th District",Teacher,Elected to the New York State Senate in 1984. Montgomery is the Chair of the Senate Committee on Children and Families. ,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD25,,Democratic incumbent faces challenger for Queens Senate seat.
Michael,,Cox,,https://www.facebook.com/MichaelCoxforbk/photos/a.230776027315322.1073741825.230773853982206/230776033981988/?type=1&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 25,L,4120,20160913,FALSE,TRUE,NY,FALSE,FALSE,Cox,FALSE,http://www.michaelcoxforbrooklyn.com/,N/A,N/A,N/A,N/A,N/A,"Assistant Director of Government & Community Affairs, NYU","Advisor, U.S. Department of Commerce",He has served in the Obama Administration and was a policy advisor to Congressmember Gregory Meeks.,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD25,,
Ricardo,,Montano,,,Dem,,,,,,,,,,,,Dem,,,State Senate,District 3,L,2550,20160913,FALSE,TRUE,NY,FALSE,FALSE,Montano,FALSE,,,,,https://www.youtube.com/channel/UC-SzC_bfkdOxLUBPBB0VKKA,https://ballotpedia.org/Ricardo_Montano,,Suffolk County Legislator,Montano ran unsuccessfully for State Senate in the district directly west of this one in 2012.,,,,,,
Joseph,,Fritz,,,Dem,,,,,,,,,,,,Dem,,,State Senate,District 3,L,2550,20160913,FALSE,TRUE,NY,FALSE,FALSE,Fritz,FALSE,,,,,N/A,https://ballotpedia.org/Joseph_L._Fritz,,,An activist who tried to run for this seat in 2014 but coudn't because too many of the signatures were considered invalid.,,,,,,
John,,De Vito,,https://twitter.com/johndevitony,Dem,,,,,,,,,,,,Dem,,,State Senate,District 3,L,2550,20160913,FALSE,TRUE,NY,FALSE,FALSE,DeVito,FALSE,http://devitoforsenate.com/,https://www.facebook.com/DeVitoForSenate/,https://twitter.com/johndevitony,N/A,https://www.youtube.com/channel/UC24iahSiuHMPNRa6HV8u7xw,N/A,"Enforcement Division, U.S. Securities and Exchange Commission",Organizer on political campaigns,Lifelong resident of Mastic Beach and recent law school graduate. Received the endorsement of the Fighting for Children PAC which advocates for victims of childhood sexual assault.,,,,,,
Robert,,Jackson,,https://www.facebook.com/VoteRobertJackson/photos/a.1436540973280020.1073741825.1436539953280122/1743452512588863/?type=1&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 31,L,4520,20160913,FALSE,TRUE,NY,FALSE,FALSE,Jackson,FALSE,http://www.voterobertjackson.com/about_robert,https://www.facebook.com/VoteRobertJackson,https://twitter.com/RJackson_NYC,N/A,https://www.youtube.com/user/RJ4NY,https://ballotpedia.org/Robert_Jackson_(New_York),District Leader,"Council member, New York City's 7th District","Endorsed by New York's teacher unions. Was Chair of the Education Committee and Co-Chair the Black, Latino and Asian Caucus on the City Council.",,TRUE,http://www.gothamgazette.com/index.php/state/6492-in-race-to-replace-espaillat-ramifications-for-senate-control-his-power-and-more,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD31,,"Crowded, competitive race to replace Sen. Adriano Espaillat, who is heading to Congress."
Luis,,Tejada,,https://ballotpedia.org/Luis_Tejada,Dem,,,,,,,,,,,,Dem,,,State Senate,District 31,L,4520,20160913,FALSE,TRUE,NY,FALSE,FALSE,Tejada,FALSE,N/A,N/A,N/A,N/A,N/A,https://ballotpedia.org/Luis_Tejada,,"Executive Director, Mirabal Sisters Cultural and Community Center ",Tejada ran for this seat in 2014 and received 7% of the vote.,,TRUE,http://www.gothamgazette.com/index.php/state/6492-in-race-to-replace-espaillat-ramifications-for-senate-control-his-power-and-more,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD31,,
Marisol,,Alcantara,,https://www.nysenate.gov/newsroom/articles/adriano-espaillat/marisol-alcantara,Dem,,,,,,,,,,,,Dem,,,State Senate,District 31,L,4520,20160913,FALSE,TRUE,NY,FALSE,FALSE,Alcantar,FALSE,http://www.marisolalcantarany.com/,https://www.facebook.com/NY31Alcantara/,https://twitter.com/ny31alcantara,N/A,N/A,N/A,"Organizer, New York State Nurses Assocation; Member, Community Board 9","Latino outreach, SEIU; Organizer, SEIU 32BJ",Has the support of former seatholder Adriano Espaillat and the Hotel and Motel Trades Council. Is also backed by the Senate Independent Democratic Conference but has not committed to a particular Democratic faction.,,TRUE,http://www.gothamgazette.com/index.php/state/6492-in-race-to-replace-espaillat-ramifications-for-senate-control-his-power-and-more,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD31,,
Micah,,Lasher,,https://www.facebook.com/lasherforsenate/photos/a.1613774722272346.1073741829.1585044105145408/1649303572052794/?type=3&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 31,L,4520,20160913,FALSE,TRUE,NY,FALSE,FALSE,Lasher,FALSE,http://www.lasherforsenate.com/,https://www.facebook.com/lasherforsenate,https://twitter.com/micahlasher,N/A,N/A,N/A,Chief of Staff to Attorney General Eric Schneiderman,"Director, Office of State Legislative Affairs for Bloomberg's office","Has also served as Director of State Legislative Affairs for the City of New York, and an aide to Congressmember Jerry Nadler. Endorsed by AG Schneiderman, Comptroller Scott Stringer and Rep. Hakeem Jeffries.",,TRUE,http://www.gothamgazette.com/index.php/state/6492-in-race-to-replace-espaillat-ramifications-for-senate-control-his-power-and-more,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD31,,
Ruben,,Diaz,,https://www.nysenate.gov/senators/ruben-diaz,Dem,,,,,,,,,,,,Dem,,,State Senate,District 32,L,4580,20160913,FALSE,TRUE,NY,FALSE,FALSE,Diaz,TRUE,https://www.nysenate.gov/senators/ruben-diaz,https://www.facebook.com/Rev.Ruben.Diaz,https://twitter.com/revrubendiaz,https://www.instagram.com/senatorrevrubendiaz/,N/A,https://ballotpedia.org/Ruben_Diaz,"Senator, New York's 32nd District","City Council member; Executive Director, Christian Community Benevolent Association Inc",Elected to this seat in 2002 and is the Ranking Member on the Committee on Aging. Founder and President of the New York Hispanic Clergy Organization.,,,,,,
Elliot,,Quinones,,,Dem,,,,,,,,,,,,Dem,,,State Senate,District 32,L,4580,20160913,FALSE,TRUE,NY,FALSE,FALSE,Quinones,FALSE,N/A,N/A,N/A,N/A,N/A,https://ballotpedia.org/Elliot_Quinones,Tax Accountant,,Forrmer candidate for City Council.,,,,,,
Gustavo,,Rivera,,https://ballotpedia.org/J._Gustavo_Rivera,Dem,,,,,,,,,,,,Dem,,,State Senate,District 33,L,4640,20160913,FALSE,TRUE,NY,FALSE,FALSE,Rivera,TRUE,https://www.nysenate.gov/senators/gustavo-rivera,https://www.facebook.com/Gustavo.Rivera.For.State.Senate,https://twitter.com/NYSenatorRivera,https://www.instagram.com/nysenatorrivera/,N/A,https://ballotpedia.org/J._Gustavo_Rivera,"Senator, New York's 33rd District",US Senator Kirsten Gillibrand's Director of Outreach,"Elected to represent this district in 2010 and has been working on ethics reform and public health issues. He was the ranking member of the Crime Victimes, Crime and Corrections Committee.",,TRUE,http://www.gothamgazette.com/index.php/state/6505-education-focused-super-pac-spends-on-additional-legislative-races,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD33,,Re-match of 2014 challenge to incumbent Senator by City Council member.
Fernando,,Cabrera,,http://council.nyc.gov/d14/html/members/home.shtml,Dem,,,,,,,,,,,,Dem,,,State Senate,District 33,L,4640,20160913,FALSE,TRUE,NY,FALSE,FALSE,Cabrera,FALSE,http://council.nyc.gov/d14/html/members/home.shtml,https://www.facebook.com/pastorfernandocabrera,https://twitter.com/fcabrerany,N/A,N/A,https://ballotpedia.org/Fernando_Cabrera,"Council member, New York's 14th District; Senior Pastor of New Life Outreach International","Program Director, Mental Health and Counseling program at Mercy College",Has served on the City Council since 2010. Received money from a PAC targeting incumbent Gustavo Rivera that supports an education tax credit for donations to private and parochial schools. Received 40% of the vote in 2014 in his first primary challenge against Rivera.,,TRUE,http://www.gothamgazette.com/index.php/state/6505-education-focused-super-pac-spends-on-additional-legislative-races,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD33,,Re-match of 2014 challenge to incumbent Senator by City Council member.
Jamaal,,Bailey,,https://www.facebook.com/jamaaltbailey/photos/a.465716560278516.1073741825.465715026945336/535814246602080/?type=1&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 36,L,4850,20160913,FALSE,TRUE,NY,FALSE,FALSE,Bailey,FALSE,http://www.jamaalbailey.com,https://www.facebook.com/jamaaltbailey,https://twitter.com/jamaaltbailey,N/A,N/A,N/A,Community Relations Director for Assembly Speaker Carl Heastie; District Leader,Attorney,"Wants to focus on affordable and senior housing, as well as education. Endorsed by Assembly Speaker Carl Heastie, Council member Fernando Cabrera and 32BJ.",,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD36,,Crowded Democratic field for open Assembly seat.
Que,,English,,http://www.q4senate.com/about,Dem,,,,,,,,,,,,Dem,,,State Senate,District 36,L,4850,20160913,FALSE,TRUE,NY,FALSE,FALSE,English,FALSE,http://www.q4senate.com/,N/A,https://twitter.com/queforsenate,https://www.instagram.com/que4senate/,N/A,N/A,Reverend at Bronx Christian Fellowship Church,,"Wants to focus on mental healthcare, education and criminal justice reform. Helped negotiate a community benefits agreement with the developers at the Kingsbridge Armory. ",,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD36,,
Alvin,,Ponder,,https://twitter.com/alvinponder,Dem,,,,,,,,,,,,Dem,,,State Senate,District 36,L,4850,20160913,FALSE,TRUE,NY,FALSE,FALSE,Ponder,FALSE,http://alvinponder.com/,https://www.facebook.com/public/Alvin-Ponder,N/A,N/A,N/A,N/A,"Doctor; Member, Community Board 10",,Focused on community health and quality of life. Recently voiced concern about a Fire Department emergency medical service pilot that does not bring patients to a hospital. Most of his campaign's money is from a loan from a single individual.,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD36,,
Edward,,Mulraine,,https://www.facebook.com/Mulraine4StateSenate/photos/a.886459644795443.1073741825.881382251969849/958205334287540/?type=1&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 36,L,4850,20160913,FALSE,TRUE,NY,FALSE,FALSE,Mulraine,FALSE,N/A,https://www.facebook.com/Mulraine4StateSenate/,https://twitter.com/edmulraine,https://www.instagram.com/mulraine4statesenate/,https://www.youtube.com/channel/UCO-BuCC5oFAsuycpjss9PBQ,N/A,"Pastor, Unity Baptist Tabernacle Church","President, Williamsbridge NAACP",,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD36,,
Pamela,,Hamilton-Johnson,,https://www.facebook.com/photo.php?fbid=152891605099195&set=a.152891625099193.1073741826.100011350701857&type=3&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 36,L,4850,20160913,FALSE,TRUE,NY,FALSE,FALSE,Hmltn-J,FALSE,N/A,https://www.facebook.com/profile.php?id=100011350701857,N/A,N/A,http://www.lohud.com/videos/news/local/2016/09/03/89589878/,https://ballotpedia.org/Pamela_Hamilton-Johnson,Founder and Executive Director of Urban Neighborhood in Eastchester,School Board President,Her work has focused on education and workforce development. Wants to work on education and ethics reform in the state legislature,,TRUE,,http://www.gothamgazette.com/index.php/state/6511-races-to-watch-in-state-legislative-primaries#RTWSD36,,
Andrew,,Falk,,https://www.facebook.com/AndrewFalk2012/photos/a.154491844682706.34436.140653942733163/563379150460638/?type=3&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 40,L,5160,20160913,FALSE,TRUE,NY,FALSE,FALSE,Falk,FALSE,http://www.falk4ny.com/,https://www.facebook.com/AndrewFalk2012,https://twitter.com/falk4ny,N/A,N/A,https://ballotpedia.org/Andrew_I._Falk,Leads a law office in Brewster,,Prioritizes ethics reform and raising the minimum wage while giving businesses tax cuts. Has the support of the Working Families Party. Has twice run for State Assembly and ran in last year's race for Patterson town supervisor.,,,,,,
Alison,,Boak,,https://www.facebook.com/boak4ny/photos/a.568542983322781.1073741825.568542436656169/568550946655318/?type=1&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 40,L,5160,20160913,FALSE,TRUE,NY,FALSE,FALSE,Boak,FALSE,https://boak4ny.com/,https://www.facebook.com/boak4ny/?fref=ts,https://twitter.com/boak4ny,N/A,N/A,N/A,"Co-founder, International Organization for Adolescents",Pound Ridge Town Board (2011-2015),Works on combatting human trafficking and recently pushed for passage of the Child Victims Act which would remove statute of limitations for child sexual abuse victims to report incidents.,,,,,,
James,,Tedisco,,https://ballotpedia.org/James_Tedisco,GOP,,,,,,,,,,,,GOP,,,State Senate,District 49,L,5800,20160913,FALSE,TRUE,NY,FALSE,FALSE,Tedisco,FALSE,http://www.jimtedisco.com/,https://www.facebook.com/JamesTedisco,https://twitter.com/JamesTedisco,N/A,https://www.youtube.com/user/tediscostake,https://ballotpedia.org/James_Tedisco,"Assembly member, 112th District",Assembly Minority Leader (2005-2009),Elected in 1982 to the Assembly where he has focused on legislative and budget reform. Endorsed by retiring seatholder Senator Hugh Farley. ,,,,,,
Christian,,Klueg,,https://www.facebook.com/ChristianKluegforSenate/photos/a.1639563302945451.1073741829.1636571383244643/1797169593851487/?type=3&theater,GOP,,,,,,,,,,,,GOP,,,State Senate,District 49,L,5800,20160913,FALSE,TRUE,NY,FALSE,FALSE,Klueg,FALSE,http://www.christiankluegforsenate.com/,https://www.facebook.com/ChristianKluegforSenate,https://twitter.com/christianklueg,N/A,https://www.youtube.com/channel/UC0Kbg8fr0s4U6BMJ7M8jipw,N/A,Fulton County real estate business owner,,"Received the ""40 Under 40"" Award from the Albany Business Review.",,,,,,
Sean,,Hanna,,https://ballotpedia.org/Sean_Hanna,GOP,,,,,,,,,,,,GOP,,,State Senate,District 54,L,6140,20160913,FALSE,TRUE,NY,FALSE,FALSE,Hanna,FALSE,http://seanhannaforsenate.com/,https://www.facebook.com/SeanTHanna,https://twitter.com/#%21/SeanTHanna,,https://www.youtube.com/user/hannaforsenate,https://ballotpedia.org/Sean_Hanna,,"Assembly member, 130th District (2011-2013)",Worked on a property tax cap and spending cuts in the Assembly.,,,,,,
Pamela,,Helming,,https://www.facebook.com/helmingforsenate/photos/a.897757313666499.1073741825.897756836999880/949378938504336/?type=1&theater,GOP,,,,,,,,,,,,GOP,,,State Senate,District 54,L,6140,20160913,FALSE,TRUE,NY,FALSE,FALSE,Helming,FALSE,http://pamhelming.com/,https://www.facebook.com/helmingforsenate/,https://twitter.com/Helming4Senate,N/A,N/A,N/A,Canandaigua Town Supervisor,,Previously endorsed by Republican committees throughout the district. Accused by candidates Hanna and Rayburn of being secretly funded by the state GOP committee.,,,,,,
Brian,,Manktelow,,http://brianmanktelow.com/,GOP,,,,,,,,,,,,GOP,,,State Senate,District 54,L,6140,20160913,FALSE,TRUE,NY,FALSE,FALSE,Manktlw,FALSE,http://brianmanktelow.com/,https://www.facebook.com/brianmanktelowforstatesenate/,N/A,N/A,N/A,N/A,Lyons Town Supervisor; Farm operator; Veteran,,Largely self-funded campaign. Endorsed by Sodus Town Supervisor and Seneca County administrator.,,,,,,
Jon,,Ritter,,https://www.facebook.com/JonRitterForStateSenate/photos/a.1728529097385388.1073741825.1728528654052099/1742185592686405/?type=1&theater,GOP,,,,,,,,,,,,GOP,,,State Senate,District 54,L,6140,20160913,FALSE,TRUE,NY,FALSE,FALSE,Ritter,FALSE,http://ritterforstatesenate.com/,https://www.facebook.com/JonRitterForStateSenate/,N/A,N/A,N/A,N/A,"Monroe County Sherriff's Office; Airport Securty Unit, Greater Rochester International Airport",Greece police officer,Focused on the economy and changing the SAFE Act on gun control. Received recognition for responding to a shooting in West Webster in 2012.,,,,,,
Floyd,,Rayburn,,https://www.facebook.com/FloydRayburnForSenate/photos/a.1000330570053557.1073741826.1000330256720255/1060267380726542/?type=1&theater,GOP,,,,,,,,,,,,GOP,,,State Senate,District 54,L,6140,20160913,FALSE,TRUE,NY,FALSE,FALSE,Rayburn,FALSE,http://floydrayburnfornyssenate.com/,https://www.facebook.com/FloydRayburnForSenate/,N/A,N/A,N/A,N/A,Hopewell businessman,,"Recently endorsed by Unshackle Upstate, a pro-business group.",,,,,,
Christopher,L.,Jacobs,,https://en.wikipedia.org/wiki/Christopher_Jacobs_(politician),GOP,,,,,,,,,,,,GOP,,,State Senate,District 60,L,6580,20160913,FALSE,TRUE,NY,FALSE,FALSE,Jacobs,FALSE,http://www.chrisjacobsforsenate.com/,https://www.facebook.com/Jacobs4Senate/,https://twitter.com/eriecountyclerk,N/A,https://www.youtube.com/channel/UCe8eFZqn-yn1TbL4Tniebxg,N/A,Erie County Clerk,Secretary of State of New York,"Wants to create a bipartisan ""Reform Caucus"" with members from the Senate and Assembly. Won by large margins in two countywide races for clerk. Charter school advocate. Part of the wealthy Jacobs family in Buffalo.",,,,,,
Kevin,,Stocker,,https://ballotpedia.org/Kevin_T._Stocker,GOP,,,,,,,,,,,,GOP,,,State Senate,District 60,L,6580,20160913,FALSE,TRUE,NY,FALSE,FALSE,Stocker,FALSE,https://www.kstockeresq.com/senate/,https://www.facebook.com/KevinStockerforStateSenate/?pnref=story,N/A,,https://www.youtube.com/channel/UCWotfSf64qohiM6EQCqNWAQ,https://ballotpedia.org/Kevin_T._Stocker,Attorney,Kenmore Deputy Attorney,Recently sent a letter to state and federal officials alleging that Republican and Conservative party bosses have tried to intimidate him out of running. Narrowly lost in the general election for this seat in 2014.,,,,,,
Alfred,,Coppola,,https://ballotpedia.org/Alfred_T._Coppola,Dem,,,,,,,,,,,,Dem,,,State Senate,District 60,L,6570,20160913,FALSE,TRUE,NY,FALSE,FALSE,Coppola,FALSE,,https://www.facebook.com/alfred.t.coppola,,,N/A,https://ballotpedia.org/Alfred_T._Coppola,Business owner; Preservationist,Delaware Council member; State Senator,Lifelong Buffalo resident who is currently working to restore the South Buffalo Lighthouse. Narrowly lost the Democratic primary for this seat in 2014. ,,,,,,
Amber,,Small,,https://www.facebook.com/SmallforSenate/photos/a.1118001574897611.1073741830.1082539961777106/1250021251695642/?type=3&theater,Dem,,,,,,,,,,,,Dem,,,State Senate,District 60,L,6570,20160913,FALSE,TRUE,NY,FALSE,FALSE,Small,FALSE,http://www.smallforsenate.com/,https://www.facebook.com/SmallforSenate/?fref=ts,https://twitter.com/smallforsenate,https://www.instagram.com/smallforsenate/,https://www.youtube.com/channel/UCpSelRiJB1VDY5m3EHgqDug,,Executive Director of the Parkside Community Association,"Community Engagement Coordinator, Planned Parenthood of Western New York",Focused on environmental issues and ethics reform in Albany. Pushing for a state-funded clean up of Scajaquada Creek. Endorsed by the Stonewall Democrats.,,,,,,
